Id,Name,StockKeepingUnit,ProductCode,ProductClass,Description,DisplayUrl,Family,IsActive,State__c,Grade_Level__c,Category__c,Series__c,Pricing_Group__c,Coursewave_Code__c,CreatedDate,LastModifiedDate
01tam00000BCCnEAAX,North Carolina EOG Grade 7 English Language Arts,ISBN: 641173636,64117-363-6,Simple,,,,true,North Carolina,Grade 7,English,,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnFAAX,Oklahoma OSTP Success Grade 6 English Language Arts,ISBN: 641175081,64117-508-1,Simple,,,,true,Oklahoma,Grade 6,English,OSTP Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnGAAX,North Carolina EOG Grade 8 English Language Arts,ISBN: 641173667,64117-366-7,Simple,,,,true,North Carolina,Grade 8,English,,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnHAAX,Oklahoma OSTP Success Grade 4 English Language Arts,ISBN: 641175074,64117-507-4,Simple,,,,true,Oklahoma,Grade 4,English,OSTP Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnIAAX,North Carolina Math 2,ISBN: 641173124,64117-312-4,Simple,,,,true,North Carolina,Grade 9,Math,,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnJAAX,Oklahoma CCRA Success in US History,ISBN: 641175197,64117-519-7,Simple,,,Oklahoma,true,,,Social Studies,,,,2026-02-18T13:58:12.000+0000,2026-03-16T03:59:51.000+0000
01tam00000BCCnKAAX,Oklahoma OSTP Success Grade 5 English Language Arts,ISBN: 641175098,64117-509-8,Simple,,,,true,Oklahoma,Grade 5,English,OSTP Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnLAAX,North Carolina EOG Grade 8 Mathematics,ISBN: 641173650,64117-365-0,Simple,,,,true,North Carolina,Grade 8,Math,,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnMAAX,Oklahoma OSTP Success Grade 3 Mathematics,ISBN: 641176552,64117-655-2,Simple,,,,true,Oklahoma,Grade 3,Math,OSTP Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnNAAX,Oklahoma OSTP Success Grade 3 English Language Arts,ISBN: 641175067,64117-506-7,Simple,,,,true,Oklahoma,Grade 3,English,OSTP Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCn4AAH,North Carolina Math 3 EOC,ISBN: 641173131,64117-313-1,Simple,,,,true,North Carolina,Grade 9,Math,,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCn5AAH,North Carolina Success in Economics and Personal Finance,ISBN: 641174794,64117-479-4,Simple,,,,true,North Carolina,Grade 9,Social Studies,,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCn6AAH,Oklahoma OSTP Success Grade 5 Mathematics,ISBN: 641176576,64117-657-6,Simple,,,,true,Oklahoma,Grade 5,Math,OSTP Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCn7AAH,North Carolina Math 1 EOC,ISBN: 641174114,64117-411-4,Simple,,,,true,North Carolina,Grade 10,Math,,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCn8AAH,North Carolina EOG Success Grade 5 Science,ISBN: 641176811,64117-681-1,Simple,,,,true,North Carolina,Grade 5,Science,EOG Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCn9AAH,Oklahoma CCRA Success in Science,ISBN: 641174732,64117-473-2,Simple,,,,true,Oklahoma,Grade 11,Science,CCRA Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnAAAX,Oklahoma OSTP Success Grade 5 Science,ISBN: 641174787,64117-478-7,Simple,,,,true,Oklahoma,Grade 5,Science,OSTP Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnCAAX,North Carolina EOG Success Grade 8 Science,ISBN: 641176828,64117-682-8,Simple,,,,true,North Carolina,Grade 8,Science,EOG Success,,,2026-02-18T13:58:12.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCnVAAX,South Carolina EOCEP Success US History and the Constitution,ISBN: 641177405,64117-740-5,Simple,,,,true,South Carolina,Grade 9,Social Studies,EOCEP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCnOAAX,South Carolina GET READY Success Grade 3 ELA,ISBN: 641176972,64117-697-2,Simple,,,,true,South Carolina,Grade 3,English,GET READY Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCnPAAX,South Carolina GET READY Success 7th & 8th Grade Compacted Math,ISBN: 641177610,64117-761-0,Simple,,,,true,South Carolina,Grade 7,Math,GET READY Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCnQAAX,South Carolina GET READY Grade 6 Science,ISBN: 641175531,64117-553-1,Simple,,,,true,South Carolina,Grade 6,Science,,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnRAAX,South Carolina EOCEP Biology,ISBN: 641176125,64117-612-5,Simple,,,,true,South Carolina,Grade 9,Science,EOCEP,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnSAAX,South Carolina GET READY Success Grade 3 Mathematics,ISBN: 641177238,64117-723-8,Simple,,,,true,South Carolina,Grade 3,Math,GET READY Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCnTAAX,Oklahoma OSTP Success Grade 8 Science,ISBN: 641175203,64117-520-3,Simple,,,,true,Oklahoma,Grade 8,Science,OSTP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnUAAX,Oklahoma OSTP Success Grade 7 English Language Arts,ISBN: 641175104,64117-510-4,Simple,,,,true,Oklahoma,Grade 7,English,OSTP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnWAAX,South Carolina GET READY Grade 4 Science,ISBN: 641176613,64117-661-3,Simple,,,,true,South Carolina,Grade 4,Science,,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnXAAX,South Carolina GET READY Success 8th Grade & Geometry Compacted Math,ISBN: 641177627,64117-762-7,Simple,,,,true,South Carolina,Grade 8,Math,GET READY Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCnYAAX,South Carolina GET READY Success Grade 4 ELA,ISBN: 641176989,64117-698-9,Simple,,,,true,South Carolina,Grade 4,English,GET READY Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCnZAAX,Oklahoma OSTP Success Pre-Algebra,ISBN: 641176606,64117-660-6,Simple,,,,true,Oklahoma,Grade 8,Math,OSTP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnaAAH,Pre-Minnesota MCA High School Math,ISBN: 641172608,64117-260-8,Simple,,,,true,Minnesota,Grade 9,Math,MCA,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCnbAAH,South Carolina EOCEP Success Algebra 1,ISBN: 641177290,64117-729-0,Simple,,,,true,South Carolina,Grade 9,Math,EOCEP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCncAAH,South Carolina EOCEP Success English 2,ISBN: 641177030,64117-703-0,Simple,,,,true,South Carolina,Grade 9,English,EOCEP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCndAAH,Oklahoma OSTP Success Grade 7 Mathematics,ISBN: 641176590,64117-659-0,Simple,,,,true,Oklahoma,Grade 7,Math,OSTP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCneAAH,South Carolina SCCCRS Success Pre-Calculus,ISBN: 641177474,64117-747-4,Simple,,,,true,South Carolina,Grade 9,Math,SCCCRS Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:27.000+0000
01tam00000BCCnfAAH,Oklahoma OSTP Success Grade 6 Mathematics,ISBN: 641176583,64117-658-3,Simple,,,,true,Oklahoma,Grade 6,Math,OSTP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCCngAAH,South Carolina GET READY Success Grade 4 Mathematics,ISBN: 641177245,64117-724-5,Simple,,,,true,South Carolina,Grade 4,Math,GET READY Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCCnhAAH,Oklahoma OSTP Success Grade 8 English Language Arts,ISBN: 641175111,64117-511-1,Simple,,,,true,Oklahoma,Grade 8,English,OSTP Success,,,2026-02-18T13:58:19.000+0000,2026-03-27T17:05:26.000+0000
01tam00000BCKxXAAX,Basics Made Easy: Writing Review,ISBN: 635356533,63535-653-3,Simple,,,,true,Alaska,Grade 6,Writing,Basics Made Easy,,,2026-02-18T13:58:27.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCL7BAAX,Algebra II Foundations,ISBN: 628001471,62800-147-1,Simple,,,,true,Alaska,Grade 9,Math,Foundations,,,2026-02-18T13:58:32.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCL8nAAH,Basics Made Easy: Grammar and Usage Review,ISBN: 635356434,63535-643-4,Simple,,,,true,Alaska,Grade 6,English,Basics Made Easy,,,2026-02-18T13:58:36.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCIFmAAP,US History Foundations,ISBN: 641170192,64117-019-2,Simple,,,,true,Alaska,Grade 9,Social Studies,Foundations,,,2026-02-18T13:58:47.000+0000,2026-03-27T17:05:27.000+0000
01tam00000BCIFqAAP,Virginia SOL Success Grade 4 Reading,ISBN: 641177825,64117-782-5,Simple,,,,true,Virginia,Grade 4,Reading,SOL Success,,,2026-02-18T13:58:49.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCIFnAAP,Virginia SOL Success Grade 8 Reading,ISBN: 641177849,64117-784-9,Simple,,,,true,Virginia,Grade 8,Reading,SOL Success,,,2026-02-18T13:58:49.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCIFoAAP,Virginia SOL Success Grade 3 Reading,ISBN: 641177818,64117-781-8,Simple,,,,true,Virginia,Grade 3,Reading,SOL Success,,,2026-02-18T13:58:49.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCIFpAAP,Virginia SOL Success Grade 3 Mathematics,ISBN: 641177771,64117-777-1,Simple,,,Virginia,true,,,Math,,,,2026-02-18T13:58:49.000+0000,2026-03-16T03:59:51.000+0000
01tam00000BCLDdAAP,English II Foundations,ISBN: 628001457,62800-145-7,Simple,,,,true,Alaska,Grade 9,English,Foundations,,,2026-02-18T13:58:58.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLDeAAP,Foundations Grade 1 English Language Arts,ISBN: 641177061,64117-706-1,Simple,,,,true,Alaska,Grade 1,English,Foundations,,,2026-02-18T13:59:00.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLFFAA5,Gearing Up for 7th Grade Mathematics,ISBN: 641175241,64117-524-1,Simple,,,,true,Alaska,Grade 6,Math,Gearing Up,,,2026-02-18T13:59:03.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGrAAP,Geometry Foundations,ISBN: 628001488,62800-148-8,Simple,,,,true,Alaska,Grade 9,Math,Foundations,,,2026-02-18T13:59:07.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLH0AAP,Georgia GSE Success Grade 5 Science EOG: Milestones Edition,ISBN: 641172912,64117-291-2,Simple,,,,true,Georgia,Grade 5,Science,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGzAAP,Georgia GSE Success Grade 7 Science,ISBN: 641172936,64117-293-6,Simple,,,,true,Georgia,Grade 7,Science,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGyAAP,Georgia GSE Success Grade 4 Science,ISBN: 641172905,64117-290-5,Simple,,,,true,Georgia,Grade 4,Science,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGxAAP,Georgia GSE Success Grade 6 Science,ISBN: 641172929,64117-292-9,Simple,,,,true,Georgia,Grade 6,Science,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGwAAP,Georgia GSE Success Grade 5 Social Studies,ISBN: 635356816,63535-681-6,Simple,,,,true,Georgia,Grade 5,Social Studies,,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGvAAP,Georgia GSE Success in Personal Finance and Economics,ISBN: 641174848,64117-484-8,Simple,,,,true,Georgia,Grade 9,Social Studies,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGuAAP,Georgia GSE Success Biology EOC: Milestones Edition,ISBN: 641174558,64117-455-8,Simple,,,,true,Georgia,Grade 9,Science,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGtAAP,Georgia GSE Success Grade 4 Social Studies,ISBN: 635357127,63535-712-7,Simple,,,,true,Georgia,Grade 4,Social Studies,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLGsAAP,Georgia K-12 Standards Success Algebra: Concepts & Connections EOC,ISBN: 641176477,64117-647-7,Simple,,,,true,Georgia,Grade 9,Math,Georgia K-12 Standards Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCLH6AAP,Georgia GSE Success Grade 6 Social Studies,ISBN: 641173520,64117-352-0,Simple,,,,true,Georgia,Grade 6,Social Studies,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLH5AAP,Georgia GSE Success Physical Science,ISBN: 641172950,64117-295-0,Simple,,,,true,Georgia,Grade 8,Science,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLH4AAP,Georgia GSE Success American Government/Civics,ISBN: 641173643,64117-364-3,Simple,,,,true,Georgia,Grade 10,Social Studies,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLH8AAP,Georgia GSE Success Grade 7 Social Studies,ISBN: 641173551,64117-355-1,Simple,,,,true,Georgia,Grade 7,Social Studies,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLHAAA5,Georgia GSE Success Grade 3 Social Studies,ISBN: 635357172,63535-717-2,Simple,,,,true,Georgia,Grade 3,Social Studies,,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLH7AAP,Georgia K-12 Standards Success Advanced Algebra: Concepts & Connections,ISBN: 641176781,64117-678-1,Simple,,,,true,Georgia,Grade 9,Math,Georgia K-12 Standards Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCLH9AAP,Georgia GSE Success US History EOC: Milestones Edition,ISBN: 641179003,64117-900-3,Simple,,,,true,Georgia,Grade 11,Social Studies,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLH3AAP,Georgia GSE Success Grade 8 Social Studies,ISBN: 641173612,64117-361-2,Simple,,,,true,Georgia,Grade 8,Social Studies,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLH2AAP,Georgia GSE Success Grade 3 Science,ISBN: 641172899,64117-289-9,Simple,,,,true,Georgia,Grade 3,Science,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLH1AAP,Georgia GSE Success Grade 8 Science EOG: Milestones Edition,ISBN: 641172943,64117-294-3,Simple,,,,true,Georgia,Grade 8,Science,GSE Success,,,2026-02-18T13:59:09.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsiAAH,Alabama ACAP Success Grade 2 English Language Arts,ISBN: 641174398,64117-439-8,Simple,,,,true,Alabama,Grade 2,English,ACAP Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsjAAH,Alabama ACAP Success Grade 4 English Language Arts,ISBN: 641174640,64117-464-0,Simple,,,,true,Alabama,Grade 4,English,ACAP Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKskAAH,Alabama ACAP Success Grade 4 Mathematics,ISBN: 641175135,64117-513-5,Simple,,,,true,Alabama,Grade 4,Math,ACAP Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKslAAH,Alabama ACAP Success Grade 3 English Language Arts,ISBN: 641174633,64117-463-3,Simple,,,,true,Alabama,Grade 3,English,ACAP Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsmAAH,Alabama ACAP Success Grade 3 Mathematics,ISBN: 641175128,64117-512-8,Simple,,,,true,Alabama,Grade 3,Math,ACAP Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsnAAH,Alabama ACAP Success Grade 2 Mathematics,ISBN: 641175180,64117-518-0,Simple,,,,true,Alabama,Grade 2,Math,ACAP Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsoAAH,Alabama ACAP Success Grade 5 English Language Arts,ISBN: 641174657,64117-465-7,Simple,,,Alabama,true,,,English,,,,2026-02-18T13:59:17.000+0000,2026-03-16T03:59:51.000+0000
01tam00000BCKspAAH,Alabama ACAP Success Grade 5 Mathematics,ISBN: 641175142,64117-514-2,Simple,,,,true,Alabama,Grade 5,Math,ACAP Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsqAAH,ACT Achievement Writing,ISBN: 641175494,64117-549-4,Simple,,,,true,Alaska,Grade 12,Writing,ACT Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:07:41.000+0000
01tam00000BCKshAAH,Alabama ACAP Success Grade 4 Science,ISBN: 641177412,64117-741-2,Simple,,,,true,Alabama,Grade 4,Science,ACAP Success,,,2026-02-18T13:59:17.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsyAAH,Alabama ACAP Success Grade 6 Science,ISBN: 641177450,64117-745-0,Simple,,,,true,Alabama,Grade 6,Science,ACAP Success,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKszAAH,Alabama ACAP Success Grade 6 English Language Arts,ISBN: 641174749,64117-474-9,Simple,,,,true,Alabama,Grade 6,English,ACAP Success,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKt0AAH,Alabama ACAP Success Grade 8 Mathematics,ISBN: 641175173,64117-517-3,Simple,,,,true,Alabama,Grade 8,Math,ACAP Success,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKt1AAH,Alabama Course of Study Success Grade 3 Science,ISBN: 641177672,64117-767-2,Simple,,,Alabama,true,,,Science,,,,2026-02-18T13:59:21.000+0000,2026-03-16T03:59:51.000+0000
01tam00000BCKt2AAH,Alabama ACAP Success Grade 7 Mathematics,ISBN: 641175166,64117-516-6,Simple,,,,true,Alabama,Grade 7,Math,ACAP Success,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsrAAH,Alabama Course of Study Success Grade 7 Science,ISBN: 641177665,64117-766-5,Simple,,,Alabama,true,,,Science,,,,2026-02-18T13:59:21.000+0000,2026-03-16T03:59:51.000+0000
01tam00000BCKssAAH,Alabama ACAP Success Grade 8 Science,ISBN: 641176897,64117-689-7,Simple,,,,true,Alabama,Grade 8,Science,ACAP Success,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKstAAH,Alabama ACAP Success Grade 6 Mathematics,ISBN: 641175159,64117-515-9,Simple,,,,true,Alabama,Grade 6,Math,ACAP Success,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsuAAH,Alabama ACAP Success Grade 8 English Language Arts,ISBN: 641174763,64117-476-3,Simple,,,,true,Alabama,Grade 8,English,ACAP Success,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsvAAH,Alabama Course of Study Success Grade 5 Science,ISBN: 641176934,64117-693-4,Simple,,,Alabama,true,,,Science,,,,2026-02-18T13:59:21.000+0000,2026-03-16T03:59:51.000+0000
01tam00000BCKswAAH,Algebra I Foundations,ISBN: 628001464,62800-146-4,Simple,,,,true,Alaska,Grade 9,Math,Foundations,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCKsxAAH,Alabama ACAP Success Grade 7 English Language Arts,ISBN: 641174756,64117-475-6,Simple,,,,true,Alabama,Grade 7,English,ACAP Success,,,2026-02-18T13:59:21.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLK6AAP,Arkansas ATLAS Success Algebra 1,ISBN: 641176798,64117-679-8,Simple,,,,true,Arkansas,Grade 9,Math,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLK8AAP,Arkansas ATLAS Success Grade 4 Science,ISBN: 641176910,64117-691-0,Simple,,,,true,Arkansas,Grade 4,Science,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKFAA5,Arkansas ATLAS Success Grade 3 Mathematics,ISBN: 641176729,64117-672-9,Simple,,,,true,Arkansas,Grade 3,Math,Adult Basic Curriculum,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLK9AAP,Arkansas ATLAS Success Grade 5 ELA,ISBN: 641176514,64117-651-4,Simple,,,,true,Arkansas,Grade 5,English,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKAAA5,Arkansas ATLAS Success Grade 4 Mathematics,ISBN: 641176736,64117-673-6,Simple,,,,true,Arkansas,Grade 4,Math,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKBAA5,Arkansas ATLAS Success Geometry,ISBN: 641176804,64117-680-4,Simple,,,,true,Arkansas,Grade 9,Math,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKCAA5,Arkansas ATLAS Success Grade 3 Science,ISBN: 641176903,64117-690-3,Simple,,,,true,Arkansas,Grade 3,Science,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKDAA5,Arkansas ATLAS Success Grade 3 ELA,ISBN: 641176491,64117-649-1,Simple,,,,true,Arkansas,Grade 3,English,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKEAA5,Arkansas ATLAS Success Grade 4 ELA,ISBN: 641176507,64117-650-7,Simple,,,,true,Arkansas,Grade 4,English,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLK5AAP,Arkansas ATLAS Success Grade 5 Mathematics,ISBN: 641176743,64117-674-3,Simple,,,,true,Arkansas,Grade 5,Math,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLK7AAP,Arkansas ATLAS Success Biology,ISBN: 641176965,64117-696-5,Simple,,,,true,Arkansas,Grade 9,Science,ATLAS Success,,,2026-02-18T13:59:43.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKIAA5,Arkansas ATLAS Success Grade 7 Science,ISBN: 641176941,64117-694-1,Simple,,,Arkansas,true,,,Science,,,,2026-02-18T13:59:47.000+0000,2026-03-16T03:59:51.000+0000
01tam00000BCLKJAA5,Arkansas ATLAS Success Grade 8 ELA,ISBN: 641176545,64117-654-5,Simple,,,,true,Arkansas,Grade 8,English,ATLAS Success,,,2026-02-18T13:59:47.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKKAA5,Arkansas ATLAS Success Grade 7 Mathematics,ISBN: 641176767,64117-676-7,Simple,,,,true,Arkansas,Grade 7,Math,ATLAS Success,,,2026-02-18T13:59:47.000+0000,2026-03-27T17:05:24.000+0000
01tam00000BCLKLAA5,Arkansas ATLAS Success Grade 7 ELA,ISBN: 641176538,64117-653-8,Simple,,,,true,Arkansas,Grade 7,English,ATLAS Success,,,2026-02-18T13:59:47.000+0000,2026-03-27T17:05:24.000+0000
